keyword,canonical_name,platform,pid,name,price,status,description,image_url,link,date,matched_keywords
아이폰 17 프로,아이폰 17 프로,중고나라,227779299,아이폰 17프로 256G,1550000,판매중,,https://img2.joongna.com/media/original/2026/04/21/1776780631466l58_GHKFk.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227779299,2026-05-02 17:37,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,226505698,케이스티파이 맥세이프 임팩트 아이폰17 프로 맥스 팝니다,30000,판매중,,https://img2.joongna.com/media/original/2026/03/19/17739269492329Zi_R0VMn.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/226505698,2026-05-02 16:15,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228167919,아이폰17프로맥스 512 오렌지 자급제,1950000,판매중,,https://img2.joongna.com/media/original/2026/05/02/17777043102926P4_CvCtx.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228167919,2026-05-02 15:45,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228167625,아이폰17프로 512G 실버,1950000,거래완료,,https://img2.joongna.com/media/original/2026/05/02/1777703799800Q1p_thFFB.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228167625,2026-05-02 15:36,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,225052226,아이폰17 프로맥스 맥세이프 정품케이스 [새제품],44000,판매중,,https://img2.joongna.com/media/original/2026/02/08/1770536592429GDY_SFUSc.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/225052226,2026-05-02 14:25,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228139292,아이폰 17프로 256자급제 미개봉,1700000,거래완료,,https://img2.joongna.com/media/original/2026/05/01/1777626455100BKQ_k6ENt.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228139292,2026-05-02 12:25,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228162379,케이스티파이 아이폰17프로 바운스케이스 판매합니다,35000,거래완료,,https://img2.joongna.com/media/original/2026/05/02/1777694147242C9F_UUfCZ.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228162379,2026-05-02 12:55,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227051486,미닛뮤트 아이폰17 프로 케이스,50000,판매중,,https://img2.joongna.com/media/original/2026/04/02/1775133885818A5k_d4z0h.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227051486,2026-05-02 12:23,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,228052019,아이폰17프로 케이스티파이 무라카미,70000,거래완료,,https://img2.joongna.com/media/original/2026/04/29/1777430730657soV_dAGRT.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228052019,2026-05-02 11:21,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,226913423,아이폰17프로 케이스 일괄판매,30000,판매중,,https://img2.joongna.com/media/original/2026/03/30/1774849579606rsq_bbzRE.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/226913423,2026-05-02 11:13,아이폰 17 프로
아이폰 17 프로,아이폰 17 프로,중고나라,227803830,아이폰 17 프로 오렌지 256GB 배터리 100프로,1600000,판매중,,https://img2.joongna.com/media/original/2026/04/22/1776842995820TxB_U0SV5.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/227803830,2026-05-02 10:08,아이폰 17 프로
