keyword,platform,pid,name,keyword_tokens,missing_tokens,accuracy_check_pass,accuracy_check_result,label,is_correct_prediction,price,status,link
게이밍 노트북,번개장터,398604256,MSI 스워드 GF76 RTX 4060 블랙 17.3인치,게이밍 | 노트북,게이밍 | 노트북,0,fail,,,1390000,판매중,https://m.bunjang.co.kr/products/398604256
게이밍 노트북,번개장터,408053151,삼성 노트북 판매(전원선 포함),게이밍 | 노트북,게이밍,0,fail,,,100000,판매중,https://m.bunjang.co.kr/products/408053151
게이밍 노트북,번개장터,334512866,"새상품 파나소닉 터프북CF-33태블릿 노트북 판매합니다. 교환,교신가능",게이밍 | 노트북,게이밍,0,fail,,,2300000,판매중,https://m.bunjang.co.kr/products/334512866
게이밍 노트북,번개장터,409503084,A급 2020 구매 LG울트라PC 라이젠5/16GB/256GB 노트북,게이밍 | 노트북,게이밍,0,fail,,,499000,판매중,https://m.bunjang.co.kr/products/409503084
게이밍 노트북,번개장터,393329219,델 DELL 2025 PRO 14 초경량 고성능 노트북,게이밍 | 노트북,게이밍,0,fail,,,980000,판매중,https://m.bunjang.co.kr/products/393329219
게이밍 노트북,번개장터,409333732,[풀박스] HP 빅터스 16 코어i7 RTX3060 16GB 노트북,게이밍 | 노트북,게이밍,0,fail,,,1250000,판매중,https://m.bunjang.co.kr/products/409333732
게이밍 노트북,번개장터,403073178,HP 옴니북 울트라 플립 258V 32GB 루나레이크 터치 고성능 노트북,게이밍 | 노트북,게이밍,0,fail,,,1459000,판매중,https://m.bunjang.co.kr/products/403073178
게이밍 노트북,번개장터,394379716,ASUS 젠북 S 14 OLED 코어Ultra732GB 1TB,게이밍 | 노트북,게이밍 | 노트북,0,fail,,,1500000,판매중,https://m.bunjang.co.kr/products/394379716
게이밍 노트북,번개장터,192121616,삼성노트북 (외장그래픽) 업그레이드 판매,게이밍 | 노트북,게이밍,0,fail,,,1350000,판매중,https://m.bunjang.co.kr/products/192121616
게이밍 노트북,번개장터,401371679,Asus rog z13 rtx4060 태블릿 가벼운 고사양 노트북,게이밍 | 노트북,게이밍,0,fail,,,1880000,예약중,https://m.bunjang.co.kr/products/401371679
게이밍 노트북,번개장터,400438652,HP 오멘 14 Slim Shadow black 14인치 노트북,게이밍 | 노트북,게이밍,0,fail,,,1000000,판매중,https://m.bunjang.co.kr/products/400438652
게이밍 노트북,번개장터,312852399,14.5인치 3D 노트북/ssd 탑재/외장그래픽,게이밍 | 노트북,게이밍,0,fail,,,159000,판매중,https://m.bunjang.co.kr/products/312852399
게이밍 노트북,번개장터,312851844,14.5인치 3D 노트북/ssd 탑재/외장그래픽,게이밍 | 노트북,게이밍,0,fail,,,159000,판매중,https://m.bunjang.co.kr/products/312851844
게이밍 노트북,번개장터,351352039,MSI 노트북 밧데리 배터리 BTY-S32,게이밍 | 노트북,게이밍,0,fail,,,20000,판매중,https://m.bunjang.co.kr/products/351352039
게이밍 노트북,번개장터,408741998,실사용 3회 / 기가바이트 AERO 17 HDR XD /  i7 RTX3,게이밍 | 노트북,게이밍 | 노트북,0,fail,,,2000000,판매중,https://m.bunjang.co.kr/products/408741998
게이밍 노트북,번개장터,239535011,고사양 게이밍 컴퓨터 풀세트,게이밍 | 노트북,노트북,0,fail,,,720000,판매중,https://m.bunjang.co.kr/products/239535011
게이밍 노트북,번개장터,408619712,에이수스 TUF  메카그레이 15.6  라이젠7  512GB 32GB,게이밍 | 노트북,게이밍 | 노트북,0,fail,,,1600000,판매중,https://m.bunjang.co.kr/products/408619712
게이밍 노트북,번개장터,402976739,급처/26년1월 구매)레이저 블레이드 16 4070 1tb 32GB,게이밍 | 노트북,게이밍 | 노트북,0,fail,,,2600000,판매중,https://m.bunjang.co.kr/products/402976739
게이밍 노트북,번개장터,397423905,[무료배송]속도빠른 삼성 고급형 컴퓨터 본체 데스크탑 PC 가정 사무용,게이밍 | 노트북,게이밍 | 노트북,0,fail,,,150000,판매중,https://m.bunjang.co.kr/products/397423905
게이밍 노트북,번개장터,339767063,고사양 게이밍 컴퓨터 화이트 풀세트 팝니다 (부산),게이밍 | 노트북,노트북,0,fail,,,730000,판매중,https://m.bunjang.co.kr/products/339767063
맥미니 m4,번개장터,407237981,"(Apple) 미개봉 맥 미니 M4 기본형 [Mac mini, 16GB",맥미니 | m4,맥미니,0,fail,,,949000,판매중,https://m.bunjang.co.kr/products/407237981
맥미니 m4,번개장터,405073977,맥 미니 M4 16/256 풀구성,맥미니 | m4,맥미니,0,fail,,,930000,판매중,https://m.bunjang.co.kr/products/405073977
맥미니 m4,번개장터,408759801,아카시스 USB 허브 도킹 스테이션 맥 미니 M4 M4 프로 M.2미개봉,맥미니 | m4,맥미니,0,fail,,,158000,판매중,https://m.bunjang.co.kr/products/408759801
맥미니 m4,번개장터,405668670,M4 맥 미니 16 512 풀박스,맥미니 | m4,맥미니,0,fail,,,1400000,판매중,https://m.bunjang.co.kr/products/405668670
맥미니 m4,중고나라,228857344,M4 맥 미니 16gb 256gb,맥미니 | m4,맥미니,0,fail,,,640000,판매중,https://web.joongna.com/product/228857344
맥미니 m4,중고나라,228844859,애플 M4 맥 미니 + Creative 스피커 외,맥미니 | m4,맥미니,0,fail,,,550000,판매중,https://web.joongna.com/product/228844859
맥미니 m4,중고나라,228780444,애플 맥 미니 M4 24GB RAM,맥미니 | m4,맥미니,0,fail,,,1100000,판매중,https://web.joongna.com/product/228780444
맥미니 m4,중고나라,228204901,맥 미니 M4 16/256 풀구성,맥미니 | m4,맥미니,0,fail,,,860000,판매중,https://web.joongna.com/product/228204901
맥미니 m4,중고나라,228580955,맥 미니 M4 512gb 24gb ram 삽니다,맥미니 | m4,맥미니,0,fail,,,1000000,판매중,https://web.joongna.com/product/228580955
맥미니 m4,중고나라,228823753,애플 맥 미니 M4 16GB 256GB 풀박스,맥미니 | m4,맥미니,0,fail,,,570000,판매중,https://web.joongna.com/product/228823753
맥미니 m4,중고나라,228824755,맥 미니 M4 삽니다,맥미니 | m4,맥미니,0,fail,,,2200000,판매중,https://web.joongna.com/product/228824755
맥미니 m4,중고나라,228762023,맥 미니 M4 기본형 풀박스,맥미니 | m4,맥미니,0,fail,,,800000,예약중,https://web.joongna.com/product/228762023
맥미니 m4,중고나라,228756973,맥 미니 M4 24GB/512GB,맥미니 | m4,맥미니,0,fail,,,1300000,거래완료,https://web.joongna.com/product/228756973
맥미니 m4,중고나라,228751943,"블루엔들리스 SSD 도킹 스테이션 (2024 맥 미니 M4/M4 프로용) M.2 NVMe SSD, MAC909)",맥미니 | m4,맥미니,0,fail,,,45000,판매중,https://web.joongna.com/product/228751943
맥미니 m4,중고나라,228746108,맥 미니 M4 Pro 48,맥미니 | m4,맥미니,0,fail,,,2900000,판매중,https://web.joongna.com/product/228746108
맥미니 m4,중고나라,228688517,"Apple 2024 맥 미니 M4, 실버, M4 10코어 GPU, 24GB, 512GB(2026.01.20구매)",맥미니 | m4,맥미니,0,fail,,,1200000,거래완료,https://web.joongna.com/product/228688517
맥미니 m4,중고나라,228639956,공홈 10~12주 대기 / 맥 미니 M4 Pro 24GB 1TB 단순개봉급 250만,맥미니 | m4,맥미니,0,fail,,,2500000,거래완료,https://web.joongna.com/product/228639956
맥미니 m4,중고나라,228581502,사기꾼) 기존 시세보다 20정도 저렴한 맥 미니 M4 인데 직거래 지역이 지방이다 ?? 일단 거래 중지하세요.,맥미니 | m4,맥미니,0,fail,,,600000,판매중,https://web.joongna.com/product/228581502
맥미니 m4,중고나라,228557357,맥 미니 M4 16GB /256GB,맥미니 | m4,맥미니,0,fail,,,650000,거래완료,https://web.joongna.com/product/228557357
맥미니 m4,중고나라,228213507,맥 미니 m4 16 512 풀박스,맥미니 | m4,맥미니,0,fail,,,1300000,판매중,https://web.joongna.com/product/228213507
맥미니 m4,중고나라,228428845,맥 미니 m4 기본형 팝니다 !,맥미니 | m4,맥미니,0,fail,,,790000,거래완료,https://web.joongna.com/product/228428845
맥미니 m4,중고나라,228459698,맥 미니 M4 24gb 512gb,맥미니 | m4,맥미니,0,fail,,,1400000,거래완료,https://web.joongna.com/product/228459698
맥미니 m4,중고나라,228388047,애플 맥 미니 M4 16GB/256GB,맥미니 | m4,맥미니,0,fail,,,855000,거래완료,https://web.joongna.com/product/228388047
맥미니 m4,중고나라,225281190,맥 미니 m4기본형 미개봉,맥미니 | m4,맥미니,0,fail,,,950000,거래완료,https://web.joongna.com/product/225281190
스텔라이브,번개장터,409378944,"교환/판매글) 무신사 유니, 마시로 / 무신사 린 포카 구합니다",스텔라이브,스텔라이브,0,fail,,,1004,판매중,https://m.bunjang.co.kr/products/409378944
스텔라이브,번개장터,408945828,텐코시부키 아티산 키캡 팝니다.,스텔라이브,스텔라이브,0,fail,,,120000,판매중,https://m.bunjang.co.kr/products/408945828
스텔라이브,번개장터,408397256,아이리칸나 2023 썸머 아크릴키링 미개봉 팝니다.,스텔라이브,스텔라이브,0,fail,,,65000,판매중,https://m.bunjang.co.kr/products/408397256
스텔라이브,번개장터,407952957,새상품 아이리칸나 블레이드 응원봉 팝니다.,스텔라이브,스텔라이브,0,fail,,,100000,판매중,https://m.bunjang.co.kr/products/407952957
스텔라이브,번개장터,273162494,유니 2023년 기념 한정판 아크릴 급처!!!!,스텔라이브,스텔라이브,0,fail,,,20000,판매중,https://m.bunjang.co.kr/products/273162494
스텔라이브,번개장터,409349064,"땅숙님 일러스트북,코롯토",스텔라이브,스텔라이브,0,fail,,,72000,판매중,https://m.bunjang.co.kr/products/409349064
스텔라이브,번개장터,394309760,아카네 리제 아크릴코롯토,스텔라이브,스텔라이브,0,fail,,,23000,판매중,https://m.bunjang.co.kr/products/394309760
스텔라이브,번개장터,408140083,아카네 리제 아크릴 액자,스텔라이브,스텔라이브,0,fail,,,35000,판매중,https://m.bunjang.co.kr/products/408140083
스텔라이브,번개장터,409494769,구매) 리코 팬딩 / 무신사 미공포 구매원합니다,스텔라이브,스텔라이브,0,fail,,,35000,판매중,https://m.bunjang.co.kr/products/409494769
스텔라이브,번개장터,400287605,강지 생일 굿즈,스텔라이브,스텔라이브,0,fail,,,150000,판매중,https://m.bunjang.co.kr/products/400287605
스텔라이브,번개장터,409483483,구매) 파스텔수산물사업팀 쿠리미 인형 구매합니다 ㅠㅠ,스텔라이브,스텔라이브,0,fail,,,30000,판매중,https://m.bunjang.co.kr/products/409483483
스텔라이브,번개장터,408587573,부키 비공식 아크릴 일괄로 팝니다,스텔라이브,스텔라이브,0,fail,,,70000,판매중,https://m.bunjang.co.kr/products/408587573
스텔라이브,번개장터,409269573,교환) 나나 무신사 미공포 -> 린 미공포 교환,스텔라이브,스텔라이브,0,fail,,,77777,판매중,https://m.bunjang.co.kr/products/409269573
스텔라이브,번개장터,409392998,교환) 팝업 캔뱃지 '유니' -> 팝업 캔뱃지 '린',스텔라이브,스텔라이브,0,fail,,,66666,판매중,https://m.bunjang.co.kr/products/409392998
스텔라이브,번개장터,408887868,구매) 아오쿠모린 24agf 아크릴스탠드,스텔라이브,스텔라이브,0,fail,,,35000,판매중,https://m.bunjang.co.kr/products/408887868
스텔라이브,번개장터,401569921,Swagkeys x StelLive 하나코 나나 콜라보 키보드 세트,스텔라이브,스텔라이브,0,fail,,,500000,판매중,https://m.bunjang.co.kr/products/401569921
스텔라이브,번개장터,409441542,삽니다) 아야츠노 유니 2025생일 후드티 구합니다,스텔라이브,스텔라이브,0,fail,,,130000,판매중,https://m.bunjang.co.kr/products/409441542
스텔라이브,번개장터,406150555,스텔리이브 린 메이드 바니 아크릴,스텔라이브,스텔라이브,0,fail,,,24000,판매중,https://m.bunjang.co.kr/products/406150555
스텔라이브,번개장터,409412341,타비 후드티 빠른 연락 부탁드려요! 내일 오전까지,스텔라이브,스텔라이브,0,fail,,,90000,판매중,https://m.bunjang.co.kr/products/409412341
스텔라이브,번개장터,408416674,스텔포카삽니다)교환 및 가격제안도 됩니다.,스텔라이브,스텔라이브,0,fail,,,20000,판매중,https://m.bunjang.co.kr/products/408416674
스텔라이브,번개장터,409301773,미개봉) 강지 생일 키링,스텔라이브,스텔라이브,0,fail,,,20000,판매중,https://m.bunjang.co.kr/products/409301773
스텔라이브,번개장터,409423294,나나 캔뱃지 부키 캔뱃지로 교환하실분,스텔라이브,스텔라이브,0,fail,,,1004,판매중,https://m.bunjang.co.kr/products/409423294
스텔라이브,번개장터,405259759,교환) 하츠투하츠 헬로라이브 루드 스텔라 <-> ny뮤직 럭드,스텔라이브,스텔라이브,0,fail,,,30000,판매중,https://m.bunjang.co.kr/products/405259759
스텔라이브,번개장터,407444677,미개봉) 아이리칸나 어딕션 미니레코드 (이벤트 당첨품),스텔라이브,스텔라이브,0,fail,,,1600000,판매중,https://m.bunjang.co.kr/products/407444677
스텔라이브,번개장터,406532297,"린 포토카드, 종이 코스터 일괄",스텔라이브,스텔라이브,0,fail,,,6500,판매중,https://m.bunjang.co.kr/products/406532297
스텔라이브,번개장터,409205574,유니칸나 검정색 반팔 티셔츠,스텔라이브,스텔라이브,0,fail,,,65000,판매중,https://m.bunjang.co.kr/products/409205574
스텔라이브,번개장터,409392819,클리셰 갤럭시스토어 콜라보 태블릿 파우치,스텔라이브,스텔라이브,0,fail,,,30000,판매중,https://m.bunjang.co.kr/products/409392819
스텔라이브,번개장터,405098539,하투하 시세킹 랜포지우이안스텔라에이나주은예온카아일릿아이브하투하에스파보넥도,스텔라이브,스텔라이브,0,fail,,,1000,판매중,https://m.bunjang.co.kr/products/405098539
스텔라이브,번개장터,396475597,아이리칸나 아크릴 스탠드 판매합니다.,스텔라이브,스텔라이브,0,fail,,,260000,판매중,https://m.bunjang.co.kr/products/396475597
스텔라이브,번개장터,395944323,아이리칸나 어딕션 lp 미개봉,스텔라이브,스텔라이브,0,fail,,,500000,판매중,https://m.bunjang.co.kr/products/395944323
스텔라이브,번개장터,380079107,초코리코 포토카드 판매,스텔라이브,스텔라이브,0,fail,,,1000,판매중,https://m.bunjang.co.kr/products/380079107
스텔라이브,번개장터,409198719,구매) 아오쿠모 린 비공식 공식 아크릴 굿즈 무한 매입합니다!!,스텔라이브,스텔라이브,0,fail,,,99999,판매중,https://m.bunjang.co.kr/products/409198719
스텔라이브,번개장터,409384157,구매) 아오쿠모 린 굿즈 무한 매입합니다!!,스텔라이브,스텔라이브,0,fail,,,50000,판매중,https://m.bunjang.co.kr/products/409384157
스텔라이브,번개장터,408321493,구매글) 아오쿠모 린 비공식 공식 굿즈 구매합니다!,스텔라이브,스텔라이브,0,fail,,,1234,판매중,https://m.bunjang.co.kr/products/408321493
스텔라이브,번개장터,409383749,히나 무신사 미공포,스텔라이브,스텔라이브,0,fail,,,35000,판매중,https://m.bunjang.co.kr/products/409383749
스텔라이브,번개장터,408944023,타비 포토카드 구합니다,스텔라이브,스텔라이브,0,fail,,,1111,판매중,https://m.bunjang.co.kr/products/408944023
스텔라이브,번개장터,404763731,아이리칸나 미니 레코드 앨범 판매합니다!!,스텔라이브,스텔라이브,0,fail,,,300000,판매중,https://m.bunjang.co.kr/products/404763731
스텔라이브,번개장터,402114163,텐코 시부키 아티산 키캡 판매,스텔라이브,스텔라이브,0,fail,,,112600,판매중,https://m.bunjang.co.kr/products/402114163
스텔라이브,번개장터,409358280,리코 생일 키캡,스텔라이브,스텔라이브,0,fail,,,50000,판매중,https://m.bunjang.co.kr/products/409358280
스텔라이브,번개장터,409334451,"강지 생일 아크릴 스탠드,키링",스텔라이브,스텔라이브,0,fail,,,40000,판매중,https://m.bunjang.co.kr/products/409334451
스텔라이브,번개장터,408750821,구매글) 아오쿠모 린 굿즈 구매합니다!!,스텔라이브,스텔라이브,0,fail,,,1004,판매중,https://m.bunjang.co.kr/products/408750821
스텔라이브,번개장터,409282762,B린으로 A린 교환 구합니다.,스텔라이브,스텔라이브,0,fail,,,1111,판매중,https://m.bunjang.co.kr/products/409282762
스텔라이브,번개장터,409282377,팬딩 미공포 나나로 팬딩 미공포 유니 교환 구합니다.,스텔라이브,스텔라이브,0,fail,,,1111,판매중,https://m.bunjang.co.kr/products/409282377
스텔라이브,번개장터,407853678,"(구해요) 부키 A,B,C / 리코A / 타비 A버전 구합니다",스텔라이브,스텔라이브,0,fail,,,12000,판매중,https://m.bunjang.co.kr/products/407853678
스텔라이브,번개장터,409255259,교환)팬딩 미공포 유니<->무신사 미공포 나나/부키/리제/타비,스텔라이브,스텔라이브,0,fail,,,500,판매중,https://m.bunjang.co.kr/products/409255259
스텔라이브,번개장터,409250742,"리코 미공포, b, c 버전 포카 구해바요..",스텔라이브,스텔라이브,0,fail,,,15000,판매중,https://m.bunjang.co.kr/products/409250742
스텔라이브,번개장터,409242163,무신사 미공포 리제 -> 부키 구해요!,스텔라이브,스텔라이브,0,fail,,,77777,판매중,https://m.bunjang.co.kr/products/409242163
스텔라이브,번개장터,406392312,아라하시 타비 스웨그키 키보드 매트 A,스텔라이브,스텔라이브,0,fail,,,52000,판매중,https://m.bunjang.co.kr/products/406392312
스텔라이브,번개장터,399128255,아라하시 타비 스웨그키 키보드 매트 B,스텔라이브,스텔라이브,0,fail,,,52000,판매중,https://m.bunjang.co.kr/products/399128255
스텔라이브,번개장터,397687863,아라하시 타비 아티산 키캡,스텔라이브,스텔라이브,0,fail,,,119000,판매중,https://m.bunjang.co.kr/products/397687863
스텔라이브,번개장터,397689642,아라하시 타비 2024 생일 아크릴 패널,스텔라이브,스텔라이브,0,fail,,,90000,판매중,https://m.bunjang.co.kr/products/397689642
스텔라이브,번개장터,397697312,아라하시 타비 2023 생일 아크릴 패널,스텔라이브,스텔라이브,0,fail,,,175000,판매중,https://m.bunjang.co.kr/products/397697312
스텔라이브,번개장터,399515042,봄빛데이트 하트 박 캔뱃지(린),스텔라이브,스텔라이브,0,fail,,,12000,판매중,https://m.bunjang.co.kr/products/399515042
스텔라이브,번개장터,399515765,"봄빛데이트 특전부채(린,리제)",스텔라이브,스텔라이브,0,fail,,,11000,판매중,https://m.bunjang.co.kr/products/399515765
스텔라이브,번개장터,404672169,타비 생일 디오라마,스텔라이브,스텔라이브,0,fail,,,60000,판매중,https://m.bunjang.co.kr/products/404672169
스텔라이브,번개장터,400839794,나나 운동회키링,스텔라이브,스텔라이브,0,fail,,,8000,판매중,https://m.bunjang.co.kr/products/400839794
스텔라이브,번개장터,409198545,히나 캔뱃지 판매&교환,스텔라이브,스텔라이브,0,fail,,,9000,판매중,https://m.bunjang.co.kr/products/409198545
스텔라이브,번개장터,400003026,타비 시로 히나 생일 키링 일괄,스텔라이브,스텔라이브,0,fail,,,100000,판매중,https://m.bunjang.co.kr/products/400003026
스텔라이브,번개장터,408412091,하나코 나나 레어 체키 & 전체 일반 체키 일괄 판매,스텔라이브,스텔라이브,0,fail,,,50000,판매중,https://m.bunjang.co.kr/products/408412091
스텔라이브,번개장터,406294013,구매글) 아오쿠모 린 굿즈 구매합니다,스텔라이브,스텔라이브,0,fail,,,1004,판매중,https://m.bunjang.co.kr/products/406294013
스텔라이브,번개장터,407446091,미개봉) 아이리칸나 어딕션 + 최종화 LP 일괄,스텔라이브,스텔라이브,0,fail,,,851060,판매중,https://m.bunjang.co.kr/products/407446091
스텔라이브,번개장터,396003184,"포레스텔라 더웨이브 인 시네마 포스터, 포토카드, 엽서 일괄 양도합니다",스텔라이브,스텔라이브,0,fail,,,45000,판매중,https://m.bunjang.co.kr/products/396003184
스텔라이브,번개장터,409083109,(구매)타비 한복아크릴 구매,스텔라이브,스텔라이브,0,fail,,,500,판매중,https://m.bunjang.co.kr/products/409083109
스텔라이브,번개장터,409083048,일러스타페스 대리구매 구함,스텔라이브,스텔라이브,0,fail,,,48000,판매중,https://m.bunjang.co.kr/products/409083048
스텔라이브,번개장터,406632357,아오쿠모 린 아크릴 구해요!,스텔라이브,스텔라이브,0,fail,,,50000,판매중,https://m.bunjang.co.kr/products/406632357
스텔라이브,번개장터,409019389,부키 팬딩미공포로 린 팬딩구해봐요,스텔라이브,스텔라이브,0,fail,,,500,판매중,https://m.bunjang.co.kr/products/409019389
스텔라이브,번개장터,407865931,[무료나눔]귀엽게 그려드려용,스텔라이브,스텔라이브,0,fail,,,500,판매중,https://m.bunjang.co.kr/products/407865931
스텔라이브,번개장터,364232680,아오쿠모 린 생일 LD 오로라 아크릴 스탠드,스텔라이브,스텔라이브,0,fail,,,10000,판매중,https://m.bunjang.co.kr/products/364232680
스텔라이브,번개장터,409013367,하나코나나 포카교환,스텔라이브,스텔라이브,0,fail,,,500,판매중,https://m.bunjang.co.kr/products/409013367
스텔라이브,번개장터,409010408,무신사 특전 히나 교환 구합니다!,스텔라이브,스텔라이브,0,fail,,,7777,예약중,https://m.bunjang.co.kr/products/409010408
스텔라이브,번개장터,398705286,스텔 체키교환 구해요!,스텔라이브,스텔라이브,0,fail,,,11000,판매중,https://m.bunjang.co.kr/products/398705286
스텔라이브,번개장터,368240697,유니 봄데 캔뱃지 부키/타비 교환 받슨다,스텔라이브,스텔라이브,0,fail,,,501,판매중,https://m.bunjang.co.kr/products/368240697
스텔라이브,번개장터,408964193,스카이라이프 TV 리모컨,스텔라이브,스텔라이브,0,fail,,,10000,판매중,https://m.bunjang.co.kr/products/408964193
스텔라이브,번개장터,407442249,개봉품) 23년도 서코 공식 굿즈 일괄,스텔라이브,스텔라이브,0,fail,,,265950,판매중,https://m.bunjang.co.kr/products/407442249
스텔라이브,번개장터,408897166,아이리 칸나 엽서 판매합니다.,스텔라이브,스텔라이브,0,fail,,,5000,판매중,https://m.bunjang.co.kr/products/408897166
스텔라이브,번개장터,408865559,텐코 시부키 쿠크다스 스폐셜 포토카드 팝니다,스텔라이브,스텔라이브,0,fail,,,50000,판매중,https://m.bunjang.co.kr/products/408865559
스텔라이브,번개장터,401438742,급처)강지 폰케이스 판매,스텔라이브,스텔라이브,0,fail,,,20000,판매중,https://m.bunjang.co.kr/products/401438742
스텔라이브,번개장터,397693559,아라하시 타비 Milky Way 밀키웨이 아크릴 스탠드 A,스텔라이브,스텔라이브,0,fail,,,84000,판매중,https://m.bunjang.co.kr/products/397693559
스텔라이브,번개장터,397693799,아라하시 타비 AGF 윈터 아크릴 스탠드,스텔라이브,스텔라이브,0,fail,,,84000,판매중,https://m.bunjang.co.kr/products/397693799
스텔라이브,번개장터,397692673,아라하시 타비 서코 아크릴 스탠드,스텔라이브,스텔라이브,0,fail,,,84000,판매중,https://m.bunjang.co.kr/products/397692673
스텔라이브,번개장터,397691826,아라하시 타비 여름 수영복 아크릴 스탠드,스텔라이브,스텔라이브,0,fail,,,56000,판매중,https://m.bunjang.co.kr/products/397691826
스텔라이브,번개장터,397698575,아라하시 타비 AGF 애니플러스 아크릴 글리터 스탠드,스텔라이브,스텔라이브,0,fail,,,81000,판매중,https://m.bunjang.co.kr/products/397698575
스텔라이브,번개장터,397690423,아라하시 타비 2023 생일 아크릴 키링,스텔라이브,스텔라이브,0,fail,,,60000,판매중,https://m.bunjang.co.kr/products/397690423
스텔라이브,번개장터,397689990,아라하시 타비 2024 생일 시리얼컵,스텔라이브,스텔라이브,0,fail,,,100000,판매중,https://m.bunjang.co.kr/products/397689990
스텔라이브,번개장터,397689295,아라하시 타비 2024 생일 틴케이스 레이저 키캡 세트,스텔라이브,스텔라이브,0,fail,,,120000,판매중,https://m.bunjang.co.kr/products/397689295
스텔라이브,번개장터,397696690,아라하시 타비 AGF 윈터 네크리스 포토카드,스텔라이브,스텔라이브,0,fail,,,36000,판매중,https://m.bunjang.co.kr/products/397696690
스텔라이브,번개장터,397698917,아라하시 타비 AGF 애니플러스 아크릴 티켓 키링,스텔라이브,스텔라이브,0,fail,,,24000,판매중,https://m.bunjang.co.kr/products/397698917
스텔라이브,번개장터,407446340,미개봉) 아이리칸나 x 왓챠 콘서트 포토카드 손편지,스텔라이브,스텔라이브,0,fail,,,266000,판매중,https://m.bunjang.co.kr/products/407446340
스텔라이브,번개장터,408698944,[교환] 스텔하이브 앨범 포토카드 교환,스텔라이브,스텔라이브,0,fail,,,999,판매중,https://m.bunjang.co.kr/products/408698944
스텔라이브,번개장터,408671493,(교환)타비 일반 체키 카드<->나나 또는 리코 체키 카드 구합니다,스텔라이브,스텔라이브,0,fail,,,87519,판매중,https://m.bunjang.co.kr/products/408671493
스텔라이브,번개장터,392798977,레진피규어 스텔라블레이드 이브(단순개봉),스텔라이브,스텔라이브,0,fail,,,500000,판매중,https://m.bunjang.co.kr/products/392798977
스텔라이브,번개장터,342376421,앙스타 히요리 스텔라포토 스파클+trip 트립 파샤츠+라이브 시네마 티켓,스텔라이브,스텔라이브,0,fail,,,17800,판매중,https://m.bunjang.co.kr/products/342376421
스텔라이브,번개장터,408471358,(구매) 2025 린 생일 회전목마 아크릴 스탠드 삽니다!!,스텔라이브,스텔라이브,0,fail,,,5000,판매중,https://m.bunjang.co.kr/products/408471358
스텔라이브,번개장터,400470261,"블루아카이브, 원신, 붕괴스타레일, 히나, 허니츄러스 아크릴 스탠드",스텔라이브,스텔라이브,0,fail,,,10000,판매중,https://m.bunjang.co.kr/products/400470261
스텔라이브,번개장터,405022856,스텔라블레이드 이브 바니코스튬,스텔라이브,스텔라이브,0,fail,,,50000,판매중,https://m.bunjang.co.kr/products/405022856
스텔라이브,번개장터,408405234,아이리 칸나 콜렉터즈 박스 콘서트 현장 특전,스텔라이브,스텔라이브,0,fail,,,550000,판매중,https://m.bunjang.co.kr/products/408405234
스텔라이브,번개장터,408223712,[교환] 팬딩 부키 구함,스텔라이브,스텔라이브,0,fail,,,99999,예약중,https://m.bunjang.co.kr/products/408223712
스텔라이브,번개장터,392702343,후이히님 리제 다키마쿠라 커버 구해여,스텔라이브,스텔라이브,0,fail,,,100000,판매중,https://m.bunjang.co.kr/products/392702343
스텔라이브,번개장터,408292887,[교환 또는 구매]아카네 리제 스페셜 포카 구해요,스텔라이브,스텔라이브,0,fail,,,99999999,판매중,https://m.bunjang.co.kr/products/408292887
스텔라이브,번개장터,408282600,팬딩 타비 미공포 구합니다,스텔라이브,스텔라이브,0,fail,,,10000,판매중,https://m.bunjang.co.kr/products/408282600
스텔라이브,번개장터,373294230,처분)) 하츠투하츠 스텔라 포카 판매 양도 미공포 아이브에스파보넥도,스텔라이브,스텔라이브,0,fail,,,5000,판매중,https://m.bunjang.co.kr/products/373294230
스텔라이브,번개장터,408198744,[교환] 모두 구함,스텔라이브,스텔라이브,0,fail,,,222220,예약중,https://m.bunjang.co.kr/products/408198744
스텔라이브,번개장터,402693215,아라하시 타비 2025 생일 뿌댜 빵빵 바디필로우,스텔라이브,스텔라이브,0,fail,,,158000,판매중,https://m.bunjang.co.kr/products/402693215
스텔라이브,번개장터,397692243,아라하시 타비 2025 생일 응원해 비치타올,스텔라이브,스텔라이브,0,fail,,,53000,판매중,https://m.bunjang.co.kr/products/397692243
스텔라이브,번개장터,397692070,아라하시 타비 2025 생일 함께 놀아요 디오라마,스텔라이브,스텔라이브,0,fail,,,83000,판매중,https://m.bunjang.co.kr/products/397692070
스텔라이브,번개장터,397688664,아라하시 타비 2025 생일 먹고 죽쟈 텀블러+DIY 스티커,스텔라이브,스텔라이브,0,fail,,,64000,판매중,https://m.bunjang.co.kr/products/397688664
스텔라이브,번개장터,406391215,아라하시 타비 봄빛 데이트 아크릴 스탠드,스텔라이브,스텔라이브,0,fail,,,78000,판매중,https://m.bunjang.co.kr/products/406391215
스텔라이브,번개장터,397684938,아라하시 타비 봄빛 데이트 아크릴 디오라마 파츠 팬-뿡댕이,스텔라이브,스텔라이브,0,fail,,,30000,판매중,https://m.bunjang.co.kr/products/397684938
스텔라이브,번개장터,397686859,아라하시 타비 봄빛 데이트 향수 spring ver.,스텔라이브,스텔라이브,0,fail,,,148000,판매중,https://m.bunjang.co.kr/products/397686859
