keyword,platform,pid,name,price,status,description,image_url,link,date,normalized_title,brand,model_name,product_type,is_accessory,storage_gb,trade_status,cpu_name,gpu_name,ram_gb,ssd_gb,performance_level
애플워치,번개장터,406315135,애플워치 8 40mm 새상품급 + 정품 스트랩 + 정품 충전기,250000,판매중,,https://media.bunjang.co.kr/product/406315135_1_1778241100_w{res}.jpg,https://m.bunjang.co.kr/products/406315135,2026-05-11 17:58,애플워치 8 40mm 급 + 스트랩 + 충전기,애플,애플워치,CHARGER,Y,,SALE,,,,,UNKNOWN
애플워치,번개장터,406959654,애플워치 SE2 40mm 새상품급 + 정품 충전기 + 스트랩,200000,판매중,,https://media.bunjang.co.kr/product/406959654_1_1778328839_w{res}.jpg,https://m.bunjang.co.kr/products/406959654,2026-05-11 17:58,애플워치 se2 40mm 급 + 충전기 + 스트랩,애플,애플워치,CHARGER,Y,,SALE,,,,,UNKNOWN
애플워치,번개장터,407411415,애플워치 SE2 40mm 새상품급 + 정품 충전기 + 고급 스트랩,200000,판매중,,https://media.bunjang.co.kr/product/407411415_1_1778482210_w{res}.jpg,https://m.bunjang.co.kr/products/407411415,2026-05-11 17:57,애플워치 se2 40mm 급 + 충전기 + 고급 스트랩,애플,애플워치,CHARGER,Y,,SALE,,,,,UNKNOWN
애플워치,번개장터,367393141,"애플 워치 에르메스 울트라 스트랩, En Mer 싱글 투어 49mm",450000,판매중,,https://media.bunjang.co.kr/product/367393141_1_1778398763_w{res}.jpg,https://m.bunjang.co.kr/products/367393141,2026-05-11 17:57,"애플 워치 에르메스 울트라 스트랩, en mer 싱글 투어 49mm",,,STRAP,Y,,SALE,,,,,UNKNOWN
애플워치,번개장터,361204448,"애플워치 정품 41mm 미드나이트 스포츠밴드 42,40호환",25000,판매중,,https://media.bunjang.co.kr/product/361204448_1_1759885802_w{res}.jpg,https://m.bunjang.co.kr/products/361204448,2026-05-11 17:54,"애플워치 41mm 미드나이트 스포츠밴드 42,40호환",애플,애플워치,watch,N,,SALE,,,,,UNKNOWN
애플워치,번개장터,400225279,애플워치 정품 49 46 45mm 그레파이트 밀레니즈루프 스트랩,68000,판매중,,https://media.bunjang.co.kr/product/400225279_1_1777933604_w{res}.jpg,https://m.bunjang.co.kr/products/400225279,2026-05-11 17:54,애플워치 49 46 45mm 그레파이트 밀레니즈루프 스트랩,애플,애플워치,STRAP,Y,,SALE,,,,,UNKNOWN
애플워치,번개장터,404891697,애플워치 베이지 가죽 스트랩,8000,판매중,,https://media.bunjang.co.kr/product/404891697_1_1777506113_w{res}.jpg,https://m.bunjang.co.kr/products/404891697,2026-05-11 17:54,애플워치 베이지 가죽 스트랩,애플,애플워치,STRAP,Y,,SALE,,,,,UNKNOWN
애플워치,번개장터,407437976,애플워치 SE2 40mm 스타라이트 M/L 미개봉,280000,판매중,,https://media.bunjang.co.kr/product/407437976_1_1778489631_w{res}.jpg,https://m.bunjang.co.kr/products/407437976,2026-05-11 17:53,애플워치 se2 40mm 스타라이트 m/l,애플,애플워치,watch,N,,SALE,,,,,UNKNOWN
애플워치,번개장터,407295249,애플워치11 46mm 스페이스그레이 풀박스,425000,판매중,,https://media.bunjang.co.kr/product/407295249_1_1778456095_w{res}.jpg,https://m.bunjang.co.kr/products/407295249,2026-05-11 17:53,애플워치11 46mm 스페이스그레이 스,애플,애플워치,watch,N,,SALE,,,,,UNKNOWN
애플워치,번개장터,407220628,애플워치 정품 49mm 다크그린 알파인루프 M사이즈,65000,판매중,,https://media.bunjang.co.kr/product/407220628_1_1778402836_w{res}.jpg,https://m.bunjang.co.kr/products/407220628,2026-05-11 17:52,애플워치 49mm 다크그린 알파인루프 m사이즈,애플,애플워치,watch,N,,SALE,,,,,UNKNOWN
