keyword,platform,pid,name,price,status,description,image_url,link,date,normalized_title,brand,model_name,product_type,is_accessory,storage_gb,trade_status,cpu_name,gpu_name,ram_gb,ssd_gb,performance_level
맥북,번개장터,333781833,맥북에어 맥북 프로 매입 m1 m2 m3 m4 m5 14인치 16인치,3000000,판매중,,https://media.bunjang.co.kr/product/333781833_1_1777014386_w{res}.jpg,https://m.bunjang.co.kr/products/333781833,2026-05-11 18:00,맥북에어 맥북 프로 매입 m1 m2 m3 m4 m5 14인치 16인치,애플,맥북 프로,laptop,N,,SALE,,,,,UNKNOWN
맥북,번개장터,407438938,맥북프로 M2 13인치 미개봉,1090000,판매중,,https://media.bunjang.co.kr/product/407438938_1_1778489924_w{res}.jpg,https://m.bunjang.co.kr/products/407438938,2026-05-11 17:58,맥북프로 m2 13인치,애플,맥북 프로,laptop,N,,SALE,,,,,UNKNOWN
맥북,번개장터,407308174,"msi사이보그 게이밍 노트북 rtx5060, ddr5 16b, 144hz",1450000,판매중,,https://media.bunjang.co.kr/product/407308174_1_1778427594_w{res}.jpg,https://m.bunjang.co.kr/products/407308174,2026-05-11 17:58,"msi사이보그 게이밍 노트북 rtx5060, ddr5 16b, 144hz",,,laptop,N,,SALE,,RTX5060,,,UNKNOWN
맥북,번개장터,407286108,"hp오멘 게이밍 노트북 풀박 인텔i9울트라, rtx4060, ddr5",1620000,판매중,,https://media.bunjang.co.kr/product/407286108_1_1778428232_w{res}.jpg,https://m.bunjang.co.kr/products/407286108,2026-05-11 17:58,"hp오멘 게이밍 노트북 인텔i9울트라, rtx4060, ddr5",,,laptop,N,,SALE,,RTX4060,,,MID
맥북,번개장터,407224439,"msi 게이밍노트북 풀박 i7, rtx4060, ddr5, 144hz",1019000,판매중,,https://media.bunjang.co.kr/product/407224439_1_1778420365_w{res}.jpg,https://m.bunjang.co.kr/products/407224439,2026-05-11 17:58,"msi 게이밍노트북 i7, rtx4060, ddr5, 144hz",,,laptop,N,,SALE,,RTX4060,,,MID
맥북,번개장터,404915087,맥북프로 16인치 2021 M1 Pro 16GB 1TB 스페이스그레,1600000,판매중,,https://media.bunjang.co.kr/product/404915087_1_1778216303_w{res}.jpg,https://m.bunjang.co.kr/products/404915087,2026-05-11 17:56,맥북프로 16인치 2021 m1 pro 16gb 1tb 스페이스그레,애플,맥북 프로,laptop,N,16.0,SALE,,,,1024.0,UNKNOWN
맥북,번개장터,407438331,[매입]미개봉 LG그램 갤럭시북 맥북 기업용 대량매입 게이밍 노트북,4000000,판매중,,https://media.bunjang.co.kr/product/407438331_1_1778489737_w{res}.jpg,https://m.bunjang.co.kr/products/407438331,2026-05-11 17:55,[매입] lg그램 갤럭시북 맥북 기업용 대량매입 게이밍 노트북,삼성,맥북,smartphone,N,,SALE,,,,,UNKNOWN
맥북,번개장터,403450589,(미개봉) 애플 맥북프로14 M5 실버 1TB,2900000,판매중,,https://media.bunjang.co.kr/product/403450589_1_1777822435_w{res}.jpg,https://m.bunjang.co.kr/products/403450589,2026-05-11 17:55,() 애플 맥북프로14 m5 실버 1tb,애플,맥북 프로,laptop,N,,SALE,,,,1024.0,UNKNOWN
맥북,번개장터,405019156,맥북 에어m2 핀매,680000,판매중,,https://media.bunjang.co.kr/product/405019156_1_1778489499_w{res}.jpg,https://m.bunjang.co.kr/products/405019156,2026-05-11 17:51,맥북 에어m2 핀매,애플,맥북 에어,laptop,N,,SALE,,,,,UNKNOWN
맥북,번개장터,407437212,맥북에어 M2 13인치 미드나이트 판매합니다,800000,판매중,,https://media.bunjang.co.kr/product/407437212_1_1778489398_w{res}.jpg,https://m.bunjang.co.kr/products/407437212,2026-05-11 17:49,맥북에어 m2 13인치 미드나이트,애플,맥북 에어,laptop,N,,SALE,,,,,UNKNOWN
맥북,번개장터,407436871,맥북 프로 M1 13인치 (8GB / 256GB) 판매합니다,580000,판매중,,https://media.bunjang.co.kr/product/407436871_1_1778489299_w{res}.jpg,https://m.bunjang.co.kr/products/407436871,2026-05-11 17:48,맥북 프로 m1 13인치 (8gb / 256gb),애플,맥북 프로,laptop,N,256.0,SALE,,,,,UNKNOWN
맥북,번개장터,407436704,맥북 프로 16  32GB / 512GB,700000,판매중,,https://media.bunjang.co.kr/product/407436704_1_1778489254_w{res}.jpg,https://m.bunjang.co.kr/products/407436704,2026-05-11 17:47,맥북 프로 16 32gb / 512gb,애플,맥북 프로,laptop,N,32.0,SALE,,,,,UNKNOWN
맥북,번개장터,406561926,애플맥북프로 A1682/제온w-2150/64G/1TB/부트캠프지원,2299000,판매중,,https://media.bunjang.co.kr/product/406561926_1_1778138332_w{res}.jpg,https://m.bunjang.co.kr/products/406561926,2026-05-11 17:43,애플맥북프로 a1682/제온w-2150/64g/1tb/부트캠프지원,애플,맥북 프로,laptop,N,,SALE,,,,1024.0,UNKNOWN
맥북,번개장터,404353355,애플 맥북프로 A2485 M1Pro 10C/16G/512G/16C GPU,1599000,판매중,,https://media.bunjang.co.kr/product/404353355_1_1777279085_w{res}.jpg,https://m.bunjang.co.kr/products/404353355,2026-05-11 17:43,애플 맥북프로 a2485 m1pro 10c/16g/512g/16c gpu,애플,맥북 프로,laptop,N,,SALE,,,,,UNKNOWN
맥북,번개장터,352000622,"애플 맥북프로터치바A1990/i9-8950HK/32G/512G/15.4""",799000,판매중,,https://media.bunjang.co.kr/product/352000622_1_1755837593_w{res}.jpg,https://m.bunjang.co.kr/products/352000622,2026-05-11 17:43,"애플 맥북프로터치바a1990/i9-8950hk/32g/512g/15.4""",애플,맥북 프로,laptop,N,,SALE,I9-8950HK,,,,UNKNOWN
맥북,번개장터,404562792,맥북프로16 A2991 M3Pro 12C/36G/512G/18C GPU,3150000,판매중,,https://media.bunjang.co.kr/product/404562792_1_1777367128_w{res}.jpg,https://m.bunjang.co.kr/products/404562792,2026-05-11 17:43,맥북프로16 a2991 m3pro 12c/36g/512g/18c gpu,애플,맥북 프로,laptop,N,,SALE,,,,,UNKNOWN
맥북,번개장터,407435698,"맥북 2020 실버 m1 신품급 , 케이스 장착 하여서 깔끔",650000,판매중,,https://media.bunjang.co.kr/product/407435698_1_1778488977_w{res}.jpg,https://m.bunjang.co.kr/products/407435698,2026-05-11 17:42,"맥북 2020 실버 m1 신품급 , 케이스 장착 하여서 깔끔",애플,맥북,CASE,Y,,SALE,,,,,UNKNOWN
